"id","bdate","ddate","lifespan","data","name","seats"
"A024434",1895,1989,94,"ddm","谷川徹三",NA
"A024435",1913,1996,83,"ddm","酒井得元",NA
"A024436",1904,1980,76,"ddm","唐木順三",NA
"A024438",1923,2010,87,"ddm","三枝充悳",NA
"A024440",1927,2009,82,"ddm","金岡秀友",NA
"A024441",1906,2002,96,"ddm","杉靖三郎",NA
"A024442",1885,1969,84,"ddm","伊藤義賢",NA
"A024445",1909,1996,87,"ddm","伊藤義教",NA
"A024446",1906,2000,94,"ddm","藪內清",NA
"A024448",1900,1990,90,"ddm","西谷啟治",NA
"A024449",1891,1977,86,"ddm","中野義照",NA
"A024452",1921,2011,90,"ddm","宮坂宥勝",NA
"A024458",1902,1994,92,"ddm","出口常順",NA
"A024463",1911,1989,78,"ddm","田村芳朗",NA
"A024464",1926,2010,84,"ddm","前田惠學",NA
"A024466",1921,1982,61,"ddm","山田英世",NA
"A024469",1901,2000,99,"ddm","佐藤密雄",NA
"A024470",1926,2013,87,"ddm","高崎直道",NA
"A024473",1827,1909,82,"ddm","釋雲照",NA
"A024474",1851,1929,78,"ddm","村上專精",NA
"A024475",1861,1939,78,"ddm","田中智學",NA
"A024476",1843,1908,65,"ddm","大道長安",NA
"A024477",1845,1918,73,"ddm","大內青巒",NA
"A024478",1889,1957,68,"ddm","長沼妙佼",NA
"A024482",1892,1944,52,"ddm","久保角太郎",NA
"A024487",1897,1978,81,"ddm","保祿六世",NA
"A024490",1216,1299,83,"ddm","富木常忍",NA
"A024495",1942,2014,72,"ddm","庭野欽司郎",NA
"A024498",1217,1303,86,"ddm","良觀",NA
"A024499",1167,1259,92,"ddm","淨業",NA
"A024500",1239,1289,50,"ddm","一遍",NA
"A024501",1852,1923,71,"ddm","現如上人",NA
"A024502",1838,1911,73,"ddm","島地默雷",NA
"A024503",1841,1919,78,"ddm","赤松連城",NA
"A024504",1866,1945,79,"ddm","高楠順次郎",NA
"A024505",1878,1945,67,"ddm","伯希和",NA
"A024506",1862,1943,81,"ddm","馬爾克．奧萊爾．斯坦因",NA
"A024508",1881,1970,89,"ddm","長井真琴",NA
"A024509",1626,1647,21,"ddm","艾能奇",NA
"A024511",1902,1925,23,"ddm","釋顯蔭",NA
"A024512",1297,1348,51,"ddm","花園天皇",NA
"A024514",1613,1662,49,"ddm","良如",NA
"A024515",1880,1965,85,"ddm","澤木興道",NA
"A024516",1888,1958,70,"ddm","衛藤即應",NA
"A024518",1887,1964,77,"ddm","保坂玉泉",NA
"A024522",1910,1968,58,"ddm","長澤實導",NA
"A024524",1869,1937,68,"ddm","荻原雲來",NA
"A024537",1932,2010,78,"ddm","村中祐生",NA
"A024551",1905,1992,87,"ddm","服部英淳",NA
"A024556",1934,2006,72,"ddm","大谷旭雄",NA
"A024559",1913,1992,79,"ddm","竹中信常",NA
"A024562",1924,1976,52,"ddm","林錦東",NA
"A024563",1888,1979,91,"ddm","王雲五",NA
"A024564",1407,1488,81,"ddm","日親",NA
"A024566",1899,1981,82,"ddm","熊野義孝",NA
"A024567",1927,2012,85,"ddm","勝呂信静",NA
"A024572",1934,2014,80,"ddm","望月良晃",NA
"A024575",1907,1968,61,"ddm","執行海秀",NA
"A024577",1904,1983,79,"ddm","室住一妙",NA
"A024578",1908,2001,93,"ddm","村野宣忠",NA
"A024580",539,571,32,"ddm","欽明天皇",NA
"A024581",1901,1989,88,"ddm","昭和天皇",NA
"A024582",1543,1616,73,"ddm","德川家康",NA
"A024583",1534,1582,48,"ddm","織田信長",NA
"A024584",1483,1546,63,"ddm","馬丁．路德",NA
"A024588",1509,1564,55,"ddm","約翰．喀爾文",NA
"A024589",1877,1955,78,"ddm","辻善之助",NA
"A024590",1875,1927,52,"ddm","島地大等",NA
"A024592",1895,1990,95,"ddm","錢穆",NA
"A024594",83,170,87,"ddm","王符",NA
"A024596",1893,1964,71,"ddm","湯用彤",NA
"A024597",1883,1961,78,"ddm","重松俊章",NA
"A024598",570,632,62,"ddm","穆罕默德",NA
"A024599",1902,1966,64,"ddm","圭室諦成",NA
"A024602",1918,2009,91,"ddm","柳存仁",NA
"A024605",1923,1981,58,"ddm","尉遲酣",NA
"A024607",1924,2002,78,"ddm","",NA
"A024608",1911,1999,88,"ddm","",NA
"A024609",1894,1979,85,"ddm","保羅．戴密微",NA
"A024610",1930,1997,67,"ddm","鮑吾剛",NA
"A024611",1911,1997,86,"ddm","霍福民",NA
"A024613",1938,1991,53,"ddm","",NA
"A024615",1912,2010,98,"ddm","酒井忠夫",NA
"A024618",1903,1992,89,"ddm","佐中壯",NA
"A024631",1911,2005,94,"ddm","今井宇三郎",NA
"A024632",1912,2003,91,"ddm","波多野太郎",NA
"A024637",1918,2001,83,"ddm","福永光司",NA
"A024639",1914,1984,70,"ddm","西順藏",NA
"A024645",1921,1999,78,"ddm","上原淳道",NA
"A024649",1912,1993,81,"ddm","松本雅明",NA
"A024651",1920,2006,86,"ddm","金谷治",NA
"A024659",1874,1963,89,"ddm","公田連太郎",NA
"A024660",1905,1993,88,"ddm","板野長八",NA
"A024664",1113,1170,57,"ddm","王重陽",NA
"A024666",1907,1977,70,"ddm","渡邊照宏",NA
"A024667",-305,-240,65,"ddm","鄒衍",NA
"A024668",1913,1983,70,"ddm","赤塚忠",NA
"A024671",1864,1920,56,"ddm","馬克斯．韋伯",NA
"A024676",1919,1998,79,"ddm","下出積與",NA
"A024682",1905,1990,85,"ddm","衛德明",NA
"A024683",1913,1976,63,"ddm","芮沃壽",NA
"A024684",1907,1986,79,"ddm","",NA
"A024685",1919,1991,72,"ddm","",NA
"A024686",1926,2014,88,"ddm","何丙郁",NA
"A024687",1900,1995,95,"ddm","",NA
"A024689",1914,1990,76,"ddm","楊聯陞",NA
"A024690",1900,1997,97,"ddm","梅貽寶",NA
"A024691",1909,1978,69,"ddm","唐君毅",NA
"A024692",1937,2008,71,"ddm","侯錦郎",NA
"A024693",1916,1999,83,"ddm","",NA
"A024694",1930,1995,65,"ddm","",NA
"A024696",1907,2002,95,"ddm","王夢鷗",NA
"A024697",1904,1972,68,"ddm","李漢三",NA
"A024698",1903,1999,96,"ddm","嚴靈峰",NA
"A024699",1909,1986,77,"ddm","蕭天石",NA
"A024700",1908,1993,85,"ddm","周紹賢",NA
"A024701",1893,1988,95,"ddm","梁漱溟",NA
"A024706",1798,1887,89,"ddm","中山美伎",NA
"A024707",1780,1850,70,"ddm","黑住宗忠",NA
"A024709",1814,1883,69,"ddm","川手文治郎",NA
"A024711",1868,1940,72,"ddm","蔡元培",NA
"A024712",1863,1919,56,"ddm","金田德光",NA
"A024713",634,701,67,"ddm","役小角",NA
"A024714",1871,1938,67,"ddm","御木德一",NA
"A024715",1900,1983,83,"ddm","御木德近",NA
"A024716",1837,1918,81,"ddm","出口直子",NA
"A024717",1871,1948,77,"ddm","出口王仁三郎",NA
"A024718",1882,1955,73,"ddm","岡田茂吉",NA
"A024720",1887,1925,38,"ddm","深田千代子",NA
"A024722",1908,1976,68,"ddm","深田長治",NA
"A024725",904,972,68,"ddm","空也",NA
"A024726",1913,2005,92,"ddm","丹下健三",NA
"A024727",1819,1850,31,"ddm","",NA
"A024728",1817,1892,75,"ddm","",NA
"A024730",1902,1979,77,"ddm","細井日達",NA
"A024732",1385,1464,79,"ddm","日隆",NA
"A024733",1817,1890,73,"ddm","長松清風",NA
"A024734",1867,1931,64,"ddm","本多日生",NA
"A024735",1872,1935,63,"ddm","仙石政敬",NA
"A024741",1905,1991,86,"ddm","山口義一",NA
"A024743",1897,1961,64,"ddm","關口嘉一",NA
"A024745",1891,1945,54,"ddm","宮本孝平",NA
"A024746",1898,1986,88,"ddm","石倉保助",NA
"A024747",1227,1263,36,"ddm","北條時賴",NA
"A024748",596,654,58,"ddm","孝德天皇",NA
"A024753",1887,1960,73,"ddm","鄧之誠",NA
"A024758",1902,1992,90,"ddm","結城令聞",NA
"A024764",1904,1969,65,"ddm","張恩溥",NA
"A024805",662,737,75,"ddm","惠源",NA
"A024814",717,738,21,"ddm","盧未曾有",NA
"A024836",660,714,54,"ddm","侯莫陳琰",NA
"A025060",1219,1309,90,"ddm","徹通義介",NA
"A025192",37,68,31,"ddm","尼祿",NA
"A025194",1878,1953,75,"ddm","史達林",NA
"A025196",1892,1986,94,"ddm","釋廣欽",NA
"A025382",1889,1945,56,"ddm","阿道夫·希特勒",NA
"A026036",1227,1291,64,"ddm","南華古衲遵",NA
"A026268",1605,1677,72,"ddm","頂相道慕",NA
"A026330",1616,1662,46,"ddm","溪聲道元",NA
"A026339",1694,1758,64,"ddm","守仁際定",NA
"A026471",1602,1667,65,"ddm","釆商本榮",NA
"A026562",1616,1688,72,"ddm","弘遠紹",NA
"A026576",1613,1651,38,"ddm","千華濟裕",NA
"A026588",1589,1669,80,"ddm","張有譽",NA
"A026593",1620,1686,66,"ddm","月函南潛",NA
"A026621",1712,1778,66,"ddm","聞學實定",NA
"A026622",1720,1781,61,"ddm","旅亭際會",NA
"A026623",1716,1769,53,"ddm","在衡實權",NA
"A026624",1711,1773,62,"ddm","道謙實智",NA
"A026625",1703,1759,56,"ddm","有于實成",NA
"A026641",1613,1677,64,"ddm","汝汾行恒",NA
"A026642",1601,1681,80,"ddm","慧濟行舟",NA
"A026659",1690,1752,62,"ddm","法南實勝",NA
"A026661",1691,1753,62,"ddm","正宗實道",NA
"A026734",1953,2003,50,"ddm","柯受良",NA
"A026772",1937,2018,81,"ddm","洪文棟",NA
"A027092",1929,2019,90,"ddm","高俊明",NA
"A027308",1921,2007,86,"ddm","秦孝儀",NA
"A027309",1928,2016,88,"ddm","釋惟覺",NA
"A027312",1934,2014,80,"ddm","陳癸淼",NA
"A027338",1206,1283,77,"ddm","法王圓照",NA
"A027412",1919,2014,95,"ddm","釋覺光",NA
"A027417",1780,1850,70,"ddm","秋浦澄朗",NA
"A027422",1798,1866,68,"ddm","黑溪海蔭",NA
"A027423",1855,1907,52,"ddm","常照",NA
"A027437",1691,1762,71,"ddm","憨如行秀",NA
"A027439",1736,1785,49,"ddm","廣仁祥能",NA
"A027470",1609,1679,70,"ddm","東星淨鑑",NA
"A027475",1605,1652,47,"ddm","端實淨嚴",NA
"A027565",1586,1658,72,"ddm","棲壑道丘",NA
"A027568",1665,1737,72,"ddm","侶石萬清",NA
"A027571",1701,1767,66,"ddm","道揆緒守",NA
"A027572",1727,1777,50,"ddm","玉潛世璞",NA
"A027698",1210,1281,71,"ddm","一翁院豪",NA
"A027707",1251,1321,70,"ddm","林叟德瓊",NA
"A027749",1246,1336,90,"ddm","鐵山士安",NA
"A027752",1277,1350,73,"ddm","明峰素哲",NA
"A027779",1372,1426,54,"ddm","智翁永宗",NA
"A027780",1380,1454,74,"ddm","覺隱永本",NA
"A027989",1330,1417,87,"ddm","松嶺道秀",NA
"A028030",1268,1347,79,"ddm","大用慧堪",NA
"A028051",1273,1357,84,"ddm","峰翁祖一",NA
"A028075",1335,1409,74,"ddm","藏海性珍",NA
"A028209",1291,1381,90,"ddm","天境靈致",NA
"A028256",1923,2014,91,"ddm","陳奇祿",NA
"A028276",1437,1527,90,"ddm","柏庭宗松",NA
"A028288",1453,1522,69,"ddm","鄧林宗棟",NA
"A028357",1512,1599,87,"ddm","大蟲宗岑",NA
"A028385",1573,1641,68,"ddm","梅隱宗香",NA
"A028425",689,773,84,"ddm","良辨",NA
"A028426",758,819,61,"ddm","慈寶",NA
"A028431",706,760,54,"ddm","隆尊",NA
"A028434",1914,2008,94,"ddm","王叔岷",NA
"A028435",1925,2008,83,"ddm","葉石濤",NA
"A028436",1947,2009,62,"ddm","陳朝威",NA
"A028440",1938,2018,80,"ddm","張俊彥",NA
"A028447",1924,2018,94,"ddm","金庸",NA
"A028454",1879,1955,76,"ddm","愛因斯坦",NA
"A028455",1377,1451,74,"ddm","信中以篤",NA
"A028458",1370,1466,96,"ddm","惟宗德輔",NA
"A028463",1422,1500,78,"ddm","天隱龍澤",NA
"A028470",1579,1661,82,"ddm","愚堂東寔",NA
"A028471",1583,1643,60,"ddm","嶺南崇六",NA
"A028472",1583,1659,76,"ddm","雲居希膺",NA
"A028473",1584,1669,85,"ddm","大愚宗築",NA
"A028494",1601,1671,70,"ddm","如雪文巖",NA
"A028553",1630,1707,77,"ddm","了翁道覺",NA
"A028602",1929,2018,89,"ddm","釋今能",NA
"A028608",1933,2015,82,"ddm","高忠信",NA
"A028614",1934,2004,70,"ddm","林坤鐘",NA
"A028619",1808,1878,70,"ddm","海州楚棟",NA
"A028687",1497,1581,84,"ddm","鐵叟景秀",NA
"A028840",1548,1612,64,"ddm","閑室元佶",NA
"A028881",1432,1524,92,"ddm","玉隱英璵",NA
"A029053",1923,2001,78,"ddm","釋傳悔",NA
"A029077",1921,2011,90,"ddm","寂晃長老",NA
"A029080",1645,1714,69,"ddm","怡溪宗悅",NA
"A029153",1618,1696,78,"ddm","賢巖禪悅",NA
"A029158",1667,1751,84,"ddm","古月禪材",NA
"A029159",1688,1769,81,"ddm","玉州祖億",NA
"A029166",1745,1820,75,"ddm","誠拙周樗",NA
"A029189",1750,1837,87,"ddm","仙厓義梵",NA
"A029191",1736,1817,81,"ddm","物先海旭",NA
"A029192",1756,1839,83,"ddm","古梁紹珉",NA
"A029217",1772,1841,69,"ddm","真淨元苗",NA
"A029228",1713,1792,79,"ddm","蘭山正隆",NA
"A029234",1750,1831,81,"ddm","春澤嵩拙",NA
"A029250",1647,1699,52,"ddm","大機祖全",NA
"A029251",1680,1752,72,"ddm","大道文可",NA
"A029258",1618,1683,65,"ddm","太易道先",NA
"A029268",1589,1649,60,"ddm","雪牕宗崔",NA
"A029293",1543,1628,85,"ddm","伯蒲慧稜",NA
"A029320",1610,1677,67,"ddm","竺印祖門",NA
"A029334",1514,1587,73,"ddm","以安智察",NA
"A029335",1532,1602,70,"ddm","東漸宗震",NA
"A029336",1559,1626,67,"ddm","庸山景庸",NA
"A029338",1607,1676,69,"ddm","梅天無明",NA
"A029339",1603,1676,73,"ddm","至道無難",NA
"A029340",1633,1721,88,"ddm","道鏡慧端",NA
"A029343",1766,1842,76,"ddm","大觀文珠",NA
"A029361",1717,1790,73,"ddm","遂翁元盧",NA
"A029362",1752,1835,83,"ddm","春叢紹珠",NA
"A029402",1715,1774,59,"ddm","大休慧昉",NA
"A029408",1736,1804,68,"ddm","天眼智辨",NA
"A029417",1741,1819,78,"ddm","性堂慧杲",NA
"A029418",1774,1849,75,"ddm","諦州至信",NA
"A029424",1773,1855,82,"ddm","佛母惠選",NA
"A029427",1721,1785,64,"ddm","靈源慧桃",NA
"A029428",1713,1793,80,"ddm","桂洲道倫",NA
"A029434",1748,1821,73,"ddm","弘巖玄猊",NA
"A029437",1706,1786,80,"ddm","良哉元明",NA
"A029469",1948,2018,70,"ddm","陳伯璋",NA
"A029473",1727,1797,70,"ddm","峨山慈棹",NA
"A029474",1760,1833,73,"ddm","卓洲胡僊",NA
"A029477",1957,2011,54,"ddm","歐沙瑪．賓拉登",NA
"A029478",1793,1868,75,"ddm","良忠如隆",NA
"A029479",1815,1902,87,"ddm","萬丈悟光",NA
"A029480",1836,1911,75,"ddm","道永通昌",NA
"A029481",1842,1926,84,"ddm","英巖通璋",NA
"A029482",1871,1961,90,"ddm","玉田真璞",NA
"A029483",1875,1948,73,"ddm","義道弘貫",NA
"A029484",1826,1896,70,"ddm","觀輪行乘",NA
"A029488",1813,1889,76,"ddm","獨唱真機",NA
"A029489",1799,1868,69,"ddm","蘇山玄喬",NA
"A029492",1851,1904,53,"ddm","實叢定真",NA
"A029497",1820,1885,65,"ddm","愚溪自哲",NA
"A029498",1823,1893,70,"ddm","伽山全楞",NA
"A029502",1848,1922,74,"ddm","宗般玄芳",NA
"A029503",1879,1937,58,"ddm","徹宗智性",NA
"A029508",1815,1867,52,"ddm","羅山元磨",NA
"A029509",1834,1904,70,"ddm","南隱全愚",NA
"A029511",1839,1925,86,"ddm","鄧州全忠",NA
"A029513",1872,1959,87,"ddm","菊僊宗匡",NA
"A029515",1819,1898,79,"ddm","無學文奕",NA
"A029517",1798,1875,77,"ddm","樵禪禪鎧",NA
"A029525",1802,1872,70,"ddm","蓬洲禪苗",NA
"A029530",1773,1845,72,"ddm","春應禪悅",NA
"A029535",1841,1917,76,"ddm","猷禪玄達",NA
"A029537",1828,1911,83,"ddm","大徹道林",NA
"A029550",1769,1846,77,"ddm","海山宗恪",NA
"A029551",1808,1895,87,"ddm","匡道慧潭",NA
"A029553",1859,1944,85,"ddm","愚溪惠忠",NA
"A029558",1834,1916,82,"ddm","九峰一精",NA
"A029567",1774,1848,74,"ddm","妙喜宗績",NA
"A029570",1811,1898,87,"ddm","潭海玄昌",NA
"A029571",1841,1917,76,"ddm","毒湛匝三",NA
"A029575",1847,1905,58,"ddm","海晏祖芳",NA
"A029580",1789,1855,66,"ddm","月珊古鏡",NA
"A029581",1806,1871,65,"ddm","雪航孜純",NA
"A029584",1823,1885,62,"ddm","白翁床雪",NA
"A029601",1751,1814,63,"ddm","隱山惟琰",NA
"A029602",1769,1837,68,"ddm","太元孜元",NA
"A029604",1819,1895,76,"ddm","獨園承珠",NA
"A029607",1849,1935,86,"ddm","盤龍禪楚",NA
"A029608",1850,1915,65,"ddm","雪門玄松",NA
"A029609",1850,1921,71,"ddm","石蓮實全",NA
"A029610",1848,1920,72,"ddm","東瀛自關",NA
"A029611",1859,1959,100,"ddm","足利紫山",NA
"A029614",1856,1923,67,"ddm","函應宗海",NA
"A029624",1855,1916,61,"ddm","小林全信",NA
"A029626",1802,1878,76,"ddm","儀山善來",NA
"A029627",1809,1883,74,"ddm","越溪守謙",NA
"A029630",1846,1920,74,"ddm","笛川元魯",NA
"A029631",1837,1884,47,"ddm","越叟義格",NA
"A029633",1831,1892,61,"ddm","龍關古鑑",NA
"A029635",1837,1917,80,"ddm","禾山玄鼓",NA
"A029648",1820,1891,71,"ddm","牧宗宗壽",NA
"A029654",1822,1899,77,"ddm","滴水宜牧",NA
"A029655",1842,1918,76,"ddm","龍淵元碩",NA
"A029656",1857,1934,77,"ddm","龍水英堯",NA
"A029657",1852,1900,48,"ddm","峨山昌禎",NA
"A029659",1836,1888,52,"ddm","山岡鐵舟",NA
"A029660",1848,1905,57,"ddm","鳥尾小彌太",NA
"A029664",1840,1907,67,"ddm","廣州宗澤",NA
"A029665",1871,1940,69,"ddm","要宗全提",NA
"A029666",1816,1892,76,"ddm","今北洪川",NA
"A029667",1856,1924,68,"ddm","天真慈教",NA
"A029668",1860,1919,59,"ddm","洪嶽宗演",NA
"A029672",1811,1877,66,"ddm","奧宮慥齋",NA
"A029684",1771,1856,85,"ddm","玉澗元寔",NA
"A029689",1788,1864,76,"ddm","伊山祖安",NA
"A029691",1770,1843,73,"ddm","顧鑑古范",NA
"A029696",1764,1827,63,"ddm","真宗宜詳尼",NA
"A029698",1801,1873,72,"ddm","雪潭紹璞",NA
"A029703",1825,1905,80,"ddm","濟門文幢",NA
"A029708",1827,1880,53,"ddm","泰龍文彙",NA
"A029712",1849,1921,72,"ddm","蜻州守拙",NA
"A029715",1790,1860,70,"ddm","萬寧玄彙",NA
"A029719",1805,1871,66,"ddm","薩門宗溫",NA
"A029726",1756,1831,75,"ddm","行應玄節",NA
"A029727",1779,1840,61,"ddm","象匏文雅",NA
"A029733",1778,1859,81,"ddm","暘山楚軾",NA
"A029742",1568,1653,85,"ddm","雲甫全祥",NA
"A029744",1622,1693,71,"ddm","盤珪永琢",NA
"A029745",1638,1688,50,"ddm","大梁祖教",NA
"A029809",1609,1674,65,"ddm","脫心祖穎",NA
"A029810",1657,1730,73,"ddm","德叟宗智",NA
"A029830",1612,1703,91,"ddm","鵬雲東搏",NA
"A029833",1635,1704,69,"ddm","通玄法達",NA
"A029834",1670,1740,70,"ddm","天嶺性空",NA
"A029867",1514,1582,68,"ddm","速傳宗販",NA
"A029880",1652,1728,76,"ddm","桂林崇琛",NA
"A030022",1480,1561,81,"ddm","玉堂宗條",NA
"A030023",1480,1560,80,"ddm","玉叟宗璋",NA
"A030030",1590,1635,45,"ddm","光澤宗溫",NA
"A030031",1547,1610,63,"ddm","盛叔宗唐",NA
"A030032",1575,1626,51,"ddm","南隣宗頓",NA
"A030033",1570,1642,72,"ddm","機庵宗用",NA
"A030034",1612,1691,79,"ddm","珪山宗璜",NA
"A030035",1529,1605,76,"ddm","明叔宗哲",NA
"A030036",1561,1621,60,"ddm","琢甫宗璘",NA
"A030037",1544,1610,66,"ddm","自天宗承",NA
"A030039",1608,1683,75,"ddm","性翁宗智",NA
"A030041",1612,1669,57,"ddm","雪溪宗雪",NA
"A030042",1635,1700,65,"ddm","印充紹要",NA
"A030044",1522,1604,82,"ddm","玉仲宗琇",NA
"A030045",1556,1626,70,"ddm","松嶽紹長",NA
"A030046",1554,1617,63,"ddm","寶叔宗珍",NA
"A030047",1533,1594,61,"ddm","太素宗謁",NA
"A030048",1569,1628,59,"ddm","傳叟紹印",NA
"A030049",1595,1672,77,"ddm","禪海宗俊",NA
"A030050",1611,1669,58,"ddm","大隱妙雄",NA
"A030052",1532,1620,88,"ddm","天叔宗眼",NA
"A030053",1570,1658,88,"ddm","藍溪宗瑛",NA
"A030054",1597,1675,78,"ddm","雪庵宗圭",NA
"A030055",1617,1694,77,"ddm","大仲宗潙",NA
"A030056",1626,1687,61,"ddm","先叔宗考",NA
"A030057",1615,1676,61,"ddm","惟舟宗般",NA
"A030058",1591,1652,61,"ddm","笑堂宗誾",NA
"A030059",1617,1692,75,"ddm","堅峰紹益",NA
"A030060",1586,1645,59,"ddm","舊嶽宗容",NA
"A030061",1598,1672,74,"ddm","祥巖宗鶴",NA
"A030062",1569,1625,56,"ddm","東嶺宗陽",NA
"A030071",1543,1595,52,"ddm","仙嶽宗洞",NA
"A030072",1560,1603,43,"ddm","雲英宗偉",NA
"A030073",1586,1666,80,"ddm","天祐紹杲",NA
"A030074",1608,1675,67,"ddm","傳外宗佐",NA
"A030075",1633,1697,64,"ddm","東嶽義易",NA
"A030077",1663,1727,64,"ddm","天柱義雪",NA
"A030079",1693,1746,53,"ddm","見道宗善",NA
"A030080",1630,1691,61,"ddm","旋峰宗右",NA
"A030082",1612,1667,55,"ddm","昭海紹蘇",NA
"A030083",1608,1692,84,"ddm","見巖紹及",NA
"A030085",1669,1722,53,"ddm","寂水宗湛",NA
"A030086",1682,1747,65,"ddm","大庵宗意",NA
"A030087",1682,1735,53,"ddm","法巖宗律",NA
"A030088",1631,1702,71,"ddm","密玄宗要",NA
"A030089",1656,1708,52,"ddm","剛山宗柔",NA
"A030090",1605,1656,51,"ddm","舊山宗英",NA
"A030091",1636,1702,66,"ddm","列堂義仙",NA
"A030092",1666,1717,51,"ddm","梅堂義琇",NA
"A030093",1934,2018,84,"ddm","喬健",NA
"A030094",1910,2005,95,"ddm","費孝通",NA
"A030124",1441,1504,63,"ddm","椿叟宗壽",NA
"A030127",1686,1744,58,"ddm","岐堂紹楊",NA
"A030128",1705,1769,64,"ddm","斗山宗樞",NA
"A030129",1565,1628,63,"ddm","悅叔宗懌",NA
"A030130",1572,1640,68,"ddm","文室宗周",NA
"A030131",1549,1601,52,"ddm","董甫紹仲",NA
"A030132",1530,1608,78,"ddm","賢叟宗佐",NA
"A030133",1570,1639,69,"ddm","玉室宗珀",NA
"A030134",1586,1627,41,"ddm","義峰宗寔",NA
"A030135",1588,1629,41,"ddm","正隱宗知",NA
"A030136",1600,1668,68,"ddm","玉舟宗璠",NA
"A030137",1613,1694,81,"ddm","春澤宗晃",NA
"A030139",1671,1743,72,"ddm","啟叔宗廸",NA
"A030140",1699,1764,65,"ddm","日寬宗舜",NA
"A030141",1619,1684,65,"ddm","一溪宗什",NA
"A030142",1634,1689,55,"ddm","宥峰宗恕",NA
"A030143",1638,1698,60,"ddm","心嶽宗欽",NA
"A030144",1658,1711,53,"ddm","端崖宗言",NA
"A030145",1659,1721,62,"ddm","雲秀宗台",NA
"A030146",1668,1746,78,"ddm","竺嶺宗伍",NA
"A030148",1619,1694,75,"ddm","祥山宗瑞",NA
"A030149",1661,1746,85,"ddm","瑚隱宗璉",NA
"A030150",1706,1788,82,"ddm","特英宗卓",NA
"A030151",1715,1789,74,"ddm","普山宗滿",NA
"A030152",1719,1804,85,"ddm","玉堂宗珍",NA
"A030153",1773,1834,61,"ddm","完山宗全",NA
"A030154",1637,1691,54,"ddm","別山宗各",NA
"A030155",1635,1707,72,"ddm","陳叟宗睦",NA
"A030157",1686,1765,79,"ddm","玉閑宗玖",NA
"A030159",1737,1795,58,"ddm","要道宗三",NA
"A030160",1626,1703,77,"ddm","俊巖宗忍",NA
"A030161",1574,1643,69,"ddm","江月宗玩",NA
"A030162",1590,1647,57,"ddm","安室宗閑",NA
"A030164",1618,1672,54,"ddm","無隱宗喜",NA
"A030165",1631,1704,73,"ddm","拙堂宗清",NA
"A030166",1660,1748,88,"ddm","桃林宗陽",NA
"A030167",1678,1744,66,"ddm","江巖宗活",NA
"A030169",1643,1708,65,"ddm","梅岑宗點",NA
"A030170",1670,1730,60,"ddm","大梅宗圓",NA
"A030171",1686,1749,63,"ddm","茂林宗植",NA
"A030172",1721,1783,62,"ddm","端巖宗發",NA
"A030173",1599,1679,80,"ddm","江雲宗龍",NA
